entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2018-07-15 15:00:00+00:00,2018-07-18 20:00:00+00:00,1,6385.46,6096.751428571429,7251.585714285714,trail,288.7085714285713,77,3.0,2.9225014735571198,0.06,0.058450029471142396
2018-07-23 07:00:00+00:00,2018-07-31 12:00:00+00:00,1,7758.94,7182.408214285714,7758.94,trail,576.5317857142854,197,0.0,-0.05644909579387648,0.0,-0.0011289819158775297
2018-08-01 01:00:00+00:00,2018-10-15 06:00:00+00:00,-1,7553.16,8546.641071428572,7553.16,trail,993.4810714285722,1805,-0.0,-0.0694314909299803,-0.0,-0.001388629818599606
2018-10-18 17:00:00+00:00,2018-11-04 15:00:00+00:00,-1,6643.0,6799.304285714286,6486.695714285714,trail,156.30428571428638,403,1.0,0.8639753141765574,0.02,0.017279506283531147
2018-11-06 23:00:00+00:00,2018-11-09 09:00:00+00:00,1,6519.11,6419.877142857144,6419.877142857144,stop,99.23285714285612,58,-1.0,-1.1719051487842425,-0.02,-0.02343810297568485
2018-11-11 15:00:00+00:00,2018-11-12 00:00:00+00:00,-1,6380.89,6486.1564285714285,6486.1564285714285,stop,105.26642857142815,9,-1.0,-1.1571535169264366,-0.02,-0.023143070338528735
2018-11-13 16:00:00+00:00,2018-11-14 10:00:00+00:00,1,6490.0,6378.723214285714,6378.723214285714,stop,111.27678571428623,11,-1.0,-1.1581004934606476,-0.02,-0.023162009869212952
2018-11-14 14:00:00+00:00,2018-11-14 21:00:00+00:00,-1,6309.15,6517.109285714286,5893.231428571427,trail,207.95928571428612,7,2.0,1.889605678652758,0.04,0.03779211357305516
2018-11-24 19:00:00+00:00,2018-11-25 11:00:00+00:00,-1,4270.65,4551.029642857143,3990.2703571428565,trail,280.37964285714315,16,1.0,0.9182491208348885,0.02,0.018364982416697772
2018-11-30 10:00:00+00:00,2018-12-19 01:00:00+00:00,-1,4077.21,4456.077142857143,3698.3428571428567,trail,378.86714285714334,447,1.0,0.9528404078700783,0.02,0.019056808157401565
2018-12-25 00:00:00+00:00,2019-02-18 13:00:00+00:00,-1,3797.96,4105.581785714286,3797.96,trail,307.6217857142856,1333,-0.0,-0.07806837199204564,-0.0,-0.0015613674398409127
2019-02-27 20:00:00+00:00,2019-02-28 15:00:00+00:00,-1,3741.75,3856.2664285714286,3856.2664285714286,stop,114.5164285714286,19,-1.0,-1.1707031402231718,-0.02,-0.023414062804463436
2019-03-05 13:00:00+00:00,2019-04-02 06:00:00+00:00,1,3846.97,3660.404285714286,4593.232857142855,trail,186.56571428571397,659,3.999999999999998,3.90393640923152,0.07999999999999996,0.07807872818463041
2019-04-10 18:00:00+00:00,2019-05-17 02:00:00+00:00,1,5351.79,4807.634642857143,7528.411428571427,trail,544.1553571428567,862,4.0,3.932638407886404,0.08,0.07865276815772808
