Div,Season,Date,HomeTeam,AwayTeam,FTR,outcome,odds,ev,fair_p_open,fair_p_close,win,clv,pnl_gross,pnl_tax,pnl_slip,suspect,ret_primary,ret_stress,stake
,2122,2021-12-19,Wolves,Chelsea,D,D,4.2,0.02239456470244572,0.24342727731010613,0.27454266600221394,1.0,0.15307919720929863,3.2,3.1470000000000002,3.168,False,3.168,3.115,0.0017495753673785717
,2122,2022-01-19,Brentford,Man United,A,D,3.7,0.028398386180428448,0.27794550977849414,0.24713774161076107,0.0,-0.08559035604018395,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026294802018915226
,2122,2022-04-20,Newcastle,Crystal Palace,H,D,3.4,0.024022179950502487,0.30118299410308896,0.3014301150991332,0.0,0.024862391337052925,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002502310411510676
E0,2223,2022-10-29,Leicester,Man City,A,D,6.5,0.038909599573969,0.15983224608830293,0.1847084104309833,0.0,0.2006046678013913,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0017686181624531365
E0,2223,2022-11-06,Aston Villa,Man United,H,D,3.8,0.02057002328666324,0.2685710587596482,0.27313292494412167,0.0,0.03790511478766234,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0018366092220235039
E0,2223,2022-12-31,Man City,Everton,D,D,9.0,0.053115772441880926,0.11701286360465343,0.09641207426109516,1.0,-0.1322913316501435,8.0,7.947,7.92,False,7.92,7.867,0.001659867888808779
E0,2324,2023-08-26,Arsenal,Fulham,D,D,7.0,0.07758091717295224,0.15394013102470747,0.14998153063765093,1.0,0.04987071446355662,6.0,5.947,5.9399999999999995,False,5.9399999999999995,5.887,0.0032325382155396765
,2425,2024-10-21,Nott'm Forest,Crystal Palace,H,D,3.5,0.029369230912097866,0.2941054945463137,0.2942449896379546,0.0,0.02985746373284104,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029369230912097864
E1,1920,2019-08-17,Millwall,Sheffield Weds,H,D,3.2,0.02754337655853134,0.321107305174541,0.3224226609986144,0.0,0.03175251519556599,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003129929154378561
E1,1920,2019-08-31,Sheffield Weds,QPR,A,D,3.5,0.02445561559671594,0.2927016044562045,0.28758944076944937,0.0,0.006563042693072729,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002445561559671594
E1,1920,2019-10-20,Wigan,Nott'm Forest,H,D,3.4,0.024860426777010947,0.30142953728735616,0.30589564598126945,0.0,0.0400451963363162,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002589627789271974
E1,1920,2020-01-01,Fulham,Reading,A,D,4.2,0.03512268073279179,0.24645778112685518,0.25279877588093913,0.0,0.06175485869994435,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0027439594322493585
E1,1920,2020-01-01,Preston,Middlesbrough,A,D,3.8,0.02787898414973866,0.27049446951308914,0.2890134113174568,0.0,0.09825096300633573,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024891950133695234
E1,2021,2020-10-03,Sheffield Weds,QPR,D,D,3.5,0.0413064191786614,0.2975161197653318,0.2817778147330863,1.0,-0.013777648434198042,2.5,2.447,2.475,False,2.475,2.422,0.00413064191786614
E1,2021,2020-10-31,Stoke,Rotherham,H,D,3.75,0.04342086203052742,0.27824556320814064,0.26213293810747784,0.0,-0.017001482096958065,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003947351093684311
E1,2021,2020-11-04,Nott'm Forest,Coventry,H,D,3.75,0.04895195736331326,0.2797205219635502,0.29533971547649224,0.0,0.10752393303684582,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004450177942119387
E1,2021,2020-12-05,Millwall,Derby,A,D,3.5,0.03470406501407375,0.2956297328611639,0.294620864451656,0.0,0.03117302558079582,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003470406501407375
E1,2021,2020-12-19,Swansea,Barnsley,H,D,3.4,0.02368119222225551,0.30108270359478106,0.29936739561099773,0.0,0.017849145077392325,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002466790856484949
E1,2021,2021-05-08,Coventry,Millwall,H,D,3.5,0.020265738927164767,0.2915044968363328,0.28859283873743935,0.0,0.01007493558103767,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0020265738927164765
E1,2122,2021-09-25,Bournemouth,Luton,H,D,4.33,0.0213688858840988,0.23588195978847545,0.23452342899523032,0.0,0.015486447549347249,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0016042707120194292
E1,2122,2021-11-02,Coventry,Swansea,A,D,3.4,0.020016844636547626,0.30000495430486696,0.30055727987053316,0.0,0.021894751559812686,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0020850879829737113
E1,2122,2022-03-12,Cardiff,Preston,D,D,3.2,0.030658125622199828,0.32208066425693743,0.3103311060809168,1.0,-0.006940460541066229,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.0034838779116136164
E1,2122,2022-03-15,Bournemouth,Reading,D,D,5.5,0.03856988729146904,0.18883088859844893,0.20119987734020262,1.0,0.10659932537111438,4.5,4.447,4.455,False,4.455,4.402,0.0021427715161927243
E1,2223,2023-03-11,Preston,Cardiff,H,D,3.3,0.02447494151422336,0.31044695197400707,0.31667635306925684,0.0,0.04503196512854757,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002660319729806887
E1,2223,2023-04-27,Rotherham,Cardiff,A,D,3.0,0.03638253985196438,0.34546084661732146,0.3428444396548082,0.0,0.02853331896442457,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004547817481495547
E1,2324,2023-09-30,Preston,West Brom,A,D,3.5,0.03929426157934812,0.29694121759409947,0.3069137600813264,0.0,0.07419816028464243,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0039294261579348125
E1,2324,2023-12-13,Cardiff,Birmingham,A,D,3.8,0.022789847462636015,0.26915522301648315,0.27303773219112065,0.0,0.037543382326258534,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00203480780916393
E1,2324,2024-02-24,Cardiff,Stoke,H,D,3.25,0.023328626512184147,0.3148703466191336,0.309796921378205,0.0,0.006839994479166389,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025920696124649054
E1,2324,2024-04-20,Stoke,Plymouth,H,D,3.5,0.02460831991896817,0.2927452342625623,0.2559272351131611,0.0,-0.1042546771039361,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002460831991896817
E1,2324,2024-05-04,Sunderland,Sheffield Weds,A,D,3.4,0.02554244806269934,0.3016301317831469,0.27906648862331757,0.0,-0.05117393868072029,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002660671673197848
,2425,2024-10-23,Hull,Burnley,D,D,3.5,0.03491109563538575,0.29568888446725305,0.2921201117264016,1.0,0.022420391042405674,2.5,2.447,2.475,False,2.475,2.422,0.003491109563538575
,2425,2024-11-02,Preston,Bristol City,A,D,3.4,0.05653071819409661,0.31074432888061665,0.30878141739380915,0.0,0.049856819138951014,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0058886164785517305
,2425,2024-11-24,Swansea,Leeds,A,D,3.9,0.03265571275858581,0.26478351609194506,0.2625025143454616,0.0,0.023759805947300316,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002815147651602225
,2425,2024-11-30,Preston,West Brom,D,D,3.5,0.05813082377300516,0.3023230925065729,0.2924524176966597,1.0,0.023583461938308847,2.5,2.447,2.475,False,2.475,2.422,0.005813082377300516
,2425,2024-12-11,Millwall,Sheffield United,A,D,3.2,0.02895131490549363,0.3215472859079668,0.3077620404569588,0.0,-0.015161470537731758,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032899221483515487
,2425,2025-01-04,Blackburn,Burnley,A,D,3.4,0.05489658808961462,0.31026370237929846,0.3149646961894639,0.0,0.0708799670441771,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00571839459266819
,2425,2025-01-04,Sheffield Weds,Millwall,D,D,3.4,0.0307532586875765,0.30316272314340487,0.3165761979835798,1.0,0.07635907314417123,2.4,2.347,2.376,False,2.376,2.323,0.0032034644466225524
,2425,2025-01-25,Luton,Millwall,A,D,3.3,0.04064160741424394,0.31534594164068,0.3232946515517366,0.0,0.06687235012073067,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004417566023287385
,2425,2025-01-27,Burnley,Leeds,D,D,3.3,0.026715847620030653,0.31112601443031235,0.31092803333591995,1.0,0.026062510008535877,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0029038964804381146
,2425,2025-02-15,Millwall,West Brom,D,D,3.2,0.022007959727521564,0.31937748741485045,0.3236496477632649,1.0,0.03567887284244775,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.002500904514491087
,2425,2025-02-15,Stoke,Swansea,H,D,3.4,0.035847469924607855,0.30466102056606115,0.28419005680446396,0.0,-0.033753806864822544,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003734111450479985
,2425,2025-02-23,Watford,Luton,H,D,3.5,0.047749784318423805,0.29935708123383536,0.2944878754486831,0.0,0.03070756407039088,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0047749784318423805
,2425,2025-03-08,Watford,Millwall,A,D,3.25,0.020946332612642005,0.31413733311158215,0.3130960178567118,0.0,0.017562058034313432,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002327370290293556
,2425,2025-03-29,Hull,Luton,A,D,3.4,0.020202808355247903,0.30005964951624936,0.2974390922156139,0.0,0.011292913533087257,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0021044592036716567
,2425,2025-04-12,Portsmouth,Derby,D,D,3.25,0.04911783856621632,0.322805488789605,0.33146323452576487,1.0,0.07725551220873594,2.25,2.197,2.2275,False,2.2275,2.1745,0.00545753761846848
,2425,2025-04-21,QPR,Swansea,A,D,3.5,0.07485121545188012,0.3071003472719658,0.3088476125637969,0.0,0.08096664397328901,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.007485121545188012
,2425,2025-05-03,Derby,Stoke,D,D,3.0,0.03158325760761227,0.3438610858692041,0.3445087838992641,1.0,0.03352635169779239,2.0,1.947,1.98,False,1.98,1.927,0.003947907200951534
D1,1920,2019-11-02,Dortmund,Wolfsburg,H,D,4.5,0.04177199503881046,0.23150488778640232,0.21800983627105647,0.0,-0.01895573678024587,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029837139313436045
D1,1920,2020-02-14,Dortmund,Ein Frankfurt,H,D,5.5,0.045083763651673214,0.1900152297548497,0.18387705675309102,0.0,0.011323812142000511,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025046535362040676
D1,1920,2020-06-27,Augsburg,RB Leipzig,A,D,5.75,0.0457309949967275,0.18186625999943087,0.18535027519799707,0.0,0.06576408238848308,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024068944735119737
D1,2021,2020-12-05,Bayern Munich,RB Leipzig,D,D,5.75,0.033694876861167566,0.17977302206281176,0.2104848118100557,1.0,0.21028766790782027,4.75,4.697,4.7025,False,4.7025,4.6495,0.0017734145716403983
D1,2021,2020-12-19,Mainz,Werder Bremen,A,D,3.5,0.02575849480696335,0.2930738556591324,0.29217751622871985,0.0,0.022621306800519436,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002575849480696335
D1,2021,2021-01-30,Bayern Munich,Hoffenheim,H,D,8.0,0.044844558554302694,0.13060556981928784,0.12252528646774774,0.0,-0.019797708258018076,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.001601591376939382
D1,2021,2021-03-13,Mainz,Freiburg,H,D,3.5,0.025753860096336956,0.2930725314560963,0.2978058631153389,0.0,0.0423205209036861,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025753860096336956
D1,2021,2021-03-20,Ein Frankfurt,Union Berlin,H,D,4.0,0.020248525947552443,0.2550621314868881,0.2581166593133641,0.0,0.03246663725345633,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.001687377162296037
D1,2021,2021-04-17,Freiburg,Schalke 04,H,D,4.2,0.024926964033160637,0.24403022953170492,0.24128750919478392,0.0,0.013407538618092518,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0019474190650906748
D1,2021,2021-04-25,M'gladbach,Bielefeld,H,D,4.2,0.04387554043170705,0.24854179534088264,0.24530561338449378,0.0,0.030283576214873875,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0034277765962271133
D1,2122,2021-08-22,Bayern Munich,FC Koln,H,D,11.0,0.02614918489621809,0.09328628953601982,0.08734954383616673,0.0,-0.0391550178021659,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0006537296224054523
D1,2122,2021-08-28,Bayern Munich,Hertha,H,D,9.0,0.06960132749719294,0.11884459194413255,0.10782530944492187,0.0,-0.029572214995703172,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0021750414842872795
D1,2122,2021-10-23,Bayern Munich,Hoffenheim,H,D,9.0,0.02330420888778062,0.11370046765419785,0.11031127143481503,0.0,-0.007198557086664725,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0007282565277431444
D1,2122,2021-11-20,M'gladbach,Greuther Furth,H,D,6.0,0.05012771957562179,0.17502128659593696,0.14976418951748013,0.0,-0.10141486289511925,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025063859787810895
D1,2122,2021-12-03,Union Berlin,RB Leipzig,H,D,3.7,0.022307349589695713,0.27629928367289075,0.2707971202174016,0.0,0.0019493448043859107,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0020654953323792327
D1,2122,2022-01-22,M'gladbach,Union Berlin,A,D,3.6,0.033654993986086845,0.2871263872183574,0.27049698353582524,0.0,-0.026210859271029063,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003236057114046812
D1,2223,2022-09-10,Hoffenheim,Mainz,H,D,3.75,0.021803084502324488,0.27248082253395317,0.2685195203875013,0.0,0.00694820145312991,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.001982098591120408
D1,2223,2022-10-22,Dortmund,Stuttgart,H,D,4.75,0.030446665852306376,0.21693614017943294,0.21447795936461034,0.0,0.018770306981899187,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002029777723487092
D1,2324,2024-03-09,Augsburg,Heidenheim,H,D,4.2,0.03427508588779293,0.24625597283042688,0.22412895146334777,0.0,-0.05865840385393928,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002677741084983823
D2,1920,2019-10-20,Stuttgart,Holstein Kiel,A,D,4.5,0.025263026037019687,0.22783622800822662,0.21537209125388723,0.0,-0.030825589357507455,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0018045018597871204
D2,1920,2019-10-21,Bielefeld,Hamburg,D,D,3.8,0.051423727811195086,0.27669045468715664,0.27017573603217737,1.0,0.026667796922273945,2.8,2.747,2.772,False,2.772,2.719,0.004591404268856705
D2,1920,2019-12-01,Sandhausen,Stuttgart,H,D,3.6,0.025335711220100254,0.2848154753389167,0.2759797937014064,0.0,-0.0064727426749369155,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024361260788557937
D2,1920,2019-12-14,Heidenheim,Bielefeld,D,D,3.75,0.05964205978630477,0.2825712159430146,0.2817324290450306,1.0,0.056496608918864766,2.75,2.697,2.7225,False,2.7225,2.6695,0.005422005435118615
D2,1920,2019-12-14,St Pauli,Wehen,H,D,4.0,0.05347277956576102,0.26336819489144025,0.2599391958837671,0.0,0.03975678353506851,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004456064963813418
D2,1920,2020-02-02,Heidenheim,Dresden,D,D,3.8,0.0341112490355695,0.27213453921988673,0.28706527895148903,1.0,0.09084806001565826,2.8,2.747,2.772,False,2.772,2.719,0.0030456472353187058
D2,1920,2020-02-09,Bielefeld,Regensburg,H,D,4.0,0.029268058938763053,0.25731701473469076,0.2566308171530096,0.0,0.026523268612038464,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002439004911563588
D2,1920,2020-02-14,Heidenheim,Nurnberg,D,D,3.6,0.058728005523692506,0.2940911126454701,0.28034604808074937,1.0,0.00924577309069785,2.6,2.547,2.574,False,2.574,2.521,0.005646923608047356
D2,1920,2020-02-16,Karlsruhe,Osnabruck,D,D,3.5,0.035158999131529534,0.29575971403757984,0.29808026284350486,1.0,0.043280919952267016,2.5,2.447,2.475,False,2.475,2.422,0.0035158999131529533
D2,1920,2020-02-21,Osnabruck,Erzgebirge Aue,D,D,3.6,0.04295238445153826,0.28970899568098285,0.2892660455815177,1.0,0.0413577640934637,2.6,2.547,2.574,False,2.574,2.521,0.004130036966494064
D2,1920,2020-02-23,Nurnberg,Darmstadt,A,D,3.6,0.026476035176117074,0.28513223199336585,0.29747387538502224,0.0,0.07090595138608013,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00254577261308818
D2,1920,2020-02-23,Sandhausen,Karlsruhe,A,D,3.6,0.06788848692757332,0.2966356908132148,0.289528443904658,0.0,0.04230239805676872,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0065277391276512805
D2,1920,2020-06-03,Hannover,Dresden,H,D,4.0,0.03910370230225246,0.2597759255755631,0.23497908932417552,0.0,-0.06008364270329791,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032586418585210386
D2,1920,2020-06-13,Osnabruck,Bochum,A,D,3.4,0.0221750097157003,0.30063970873991186,0.29965595466378947,0.0,0.018830245856884087,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002309896845385448
D2,1920,2020-06-14,Karlsruhe,Stuttgart,H,D,4.2,0.04689088843520639,0.2492597353417158,0.2499174434067667,0.0,0.04965326230842004,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036633506590004992
D2,1920,2020-06-17,Regensburg,Karlsruhe,H,D,3.5,0.02536092089990616,0.29296026311425893,0.2953205473512455,0.0,0.03362191572935935,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002536092089990616
D2,2021,2020-10-24,Holstein Kiel,Greuther Furth,A,D,3.5,0.031939679767395424,0.2948399085049701,0.26640812542439646,0.0,-0.06757156101461237,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0031939679767395424
D2,2021,2020-10-31,Paderborn,Regensburg,H,D,3.6,0.048317326877808986,0.29119925746605807,0.26099406013966747,0.0,-0.060421383497197056,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0046458968151739406
D2,2021,2020-12-15,Hannover,Bochum,H,D,3.5,0.040009804522850745,0.2971456584351002,0.2837554819219047,0.0,-0.006855813273333622,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004000980452285074
D2,2021,2020-12-15,Heidenheim,Regensburg,D,D,3.75,0.025492742666566315,0.273464731377751,0.26227326238922016,1.0,-0.016475266040424374,2.75,2.697,2.7225,False,2.7225,2.6695,0.002317522060596938
D2,2021,2021-01-03,Hamburg,Regensburg,H,D,4.2,0.021398371206883926,0.2431900883825914,0.22815263000106945,0.0,-0.04175895399550833,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0016717477505378067
D2,2021,2021-01-31,Sandhausen,Nurnberg,H,D,3.5,0.03906134397962724,0.29687466970846493,0.3013088097179911,0.0,0.05458083401296898,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003906134397962724
D2,2021,2021-05-23,Bochum,Sandhausen,H,D,4.2,0.06712364674526272,0.25407705874887204,0.24463312218854105,0.0,0.027459113191872442,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00524403490197365
D2,2122,2021-07-24,Darmstadt,Regensburg,A,D,3.6,0.0904032467593201,0.3028897907664778,0.29619970851327837,0.0,0.06631895064780213,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.008692619880703856
D2,2122,2021-10-15,Paderborn,Regensburg,D,D,4.0,0.024980840291147555,0.2562452100727869,0.23714625522717736,1.0,-0.05141497909129056,3.0,2.947,2.9699999999999998,False,2.9699999999999998,2.917,0.0020817366909289627
D2,2122,2022-02-12,Karlsruhe,Nurnberg,H,D,3.4,0.029070944847902735,0.3026679249552655,0.26670278763576066,0.0,-0.09321052203841373,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0030282234216565352
D2,2122,2022-03-11,Darmstadt,Sandhausen,D,D,5.0,0.034454307324021105,0.2068908614648042,0.24318626566855409,1.0,0.2159313283427704,4.0,3.947,3.96,False,3.96,3.907,0.002153394207751319
D2,2122,2022-05-15,Werder Bremen,Regensburg,H,D,7.5,0.06575408756538126,0.1421005450087175,0.1405057217596364,0.0,0.053792913197272973,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025290033678992793
D2,2223,2022-08-12,Nurnberg,Heidenheim,A,D,3.75,0.03227433685320835,0.2752731564941889,0.26769968039161346,0.0,0.0038738014685504307,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002934030623018941
D2,2223,2023-01-29,Bielefeld,Sandhausen,A,D,3.8,0.03587688067008954,0.2725991791237078,0.28647440374300087,0.0,0.08860273422340326,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032032929169722806
D2,2223,2023-04-08,Braunschweig,Kaiserslautern,H,D,3.4,0.025540664442934347,0.30162960718909837,0.2922110705919203,0.0,-0.0064823599874709315,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002660485879472328
D2,2223,2023-05-21,Nurnberg,Hansa Rostock,D,D,3.5,0.02148127220551954,0.29185179205871986,0.29107373298283606,1.0,0.018758065439926197,2.5,2.447,2.475,False,2.475,2.422,0.002148127220551954
D2,2324,2024-01-26,Kaiserslautern,Schalke 04,H,D,3.75,0.021732861439196727,0.27246209638378577,0.26538851810550734,0.0,-0.00479305710434752,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0019757146762906116
D2,2324,2024-03-30,Kaiserslautern,Fortuna Dusseldorf,A,D,3.75,0.035614627452752456,0.2761639006540673,0.28264431159612075,0.0,0.05991616848545278,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032376934047956777
,2425,2025-01-19,Nurnberg,Karlsruhe,H,D,3.75,0.021207437106050886,0.2723219832282802,0.24498121331952344,0.0,-0.08132045005178712,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0019279488278228078
,2425,2025-02-01,Schalke 04,Magdeburg,A,D,3.6,0.02938306934160062,0.28593974148377793,0.27343443848115634,0.0,-0.015636021467837158,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0028252951290000596
SP1,1920,2020-03-07,Ath Madrid,Sevilla,D,D,3.4,0.03211170244695616,0.30356226542557535,0.31388613477360017,1.0,0.06721285823024048,2.4,2.347,2.376,False,2.376,2.323,0.003344969004891267
SP1,1920,2020-07-19,Leganes,Real Madrid,D,D,3.8,0.03365481846417051,0.27201442591162384,0.24743372896791715,1.0,-0.059751829921914856,2.8,2.747,2.772,False,2.772,2.719,0.00300489450572951
SP1,1920,2020-07-19,Levante,Getafe,H,D,3.8,0.07256382545173534,0.28225363827677247,0.20471925464002433,0.0,-0.22206683236790759,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006478912986762084
SP1,2021,2020-09-27,Cadiz,Sevilla,A,D,3.6,0.03784094405924132,0.28828915112756703,0.2793354328465901,0.0,0.005607558247724409,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036385523133885883
SP1,2021,2021-01-09,Osasuna,Real Madrid,D,D,4.75,0.02280925091900521,0.2153282633513695,0.19875430845774383,1.0,-0.05591703482571675,3.75,3.697,3.7125000000000004,False,3.7125000000000004,3.6595000000000004,0.0015206167279336806
SP1,2021,2021-05-16,Barcelona,Celta,A,D,7.5,0.04761429482598545,0.13968190597679805,0.1284245121842552,0.0,-0.03681615861808596,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0018313190317686711
SP1,2021,2021-05-22,Eibar,Barcelona,A,D,4.75,0.04401057788569562,0.21979170060751485,0.19938849887471935,0.0,-0.05290463034508308,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029340385257130416
SP1,2122,2021-08-15,Celta,Ath Madrid,A,D,3.4,0.021538421370616012,0.30045247687371057,0.3003131947853082,0.0,0.021064862270048,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002243585559439168
SP1,2122,2021-09-26,Barcelona,Levante,H,D,5.5,0.043452344378319685,0.1897186080687854,0.2089003718759689,0.0,0.14895204531782902,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024140191321288715
SP1,2122,2021-12-19,Real Madrid,Cadiz,D,D,7.5,0.0289321565371905,0.13719095420495872,0.09626647182068665,1.0,-0.27800146134485015,6.5,6.447,6.435,False,6.435,6.382,0.001112775251430404
SP1,2122,2022-01-23,Granada,Osasuna,A,D,3.2,0.031245162799163895,0.3222641133747387,0.31345425573582997,0.0,0.003053618354655896,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0035505866817231698
SP1,2122,2022-01-23,Vallecano,Ath Bilbao,A,D,3.0,0.038296040872304093,0.34609868029076807,0.33059333798413226,0.0,-0.008219986047603212,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004787005109038012
SP1,2223,2022-09-18,Osasuna,Getafe,A,D,3.4,0.02059726358784353,0.3001756657611305,0.27840323379530063,0.0,-0.05342900509597792,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0021455482904003675
SP1,2324,2024-05-12,Ath Madrid,Celta,H,D,4.75,0.04231467867358685,0.21943466919443932,0.1869825773915328,0.0,-0.11183275739021925,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0028209785782391233
,2425,2024-10-27,Getafe,Valencia,D,D,3.1,0.030252991684986297,0.33233967473709236,0.3366885618788148,1.0,0.04373454182432579,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.0036015466291650353
,2425,2024-10-28,Mallorca,Ath Bilbao,D,D,3.1,0.024443793982000805,0.33046573999419376,0.3214491628325673,1.0,-0.003507595219041315,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.0029099754740477147
,2425,2024-11-09,Leganes,Sevilla,H,D,3.2,0.02124467756984827,0.3191389617405776,0.3231667785107995,0.0,0.03413369123455845,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002414167905664576
,2425,2025-01-26,Sociedad,Getafe,A,D,3.4,0.022740937857030463,0.30080615819324424,0.32649313890737064,0.0,0.11007667228506013,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0023688476934406733
,2425,2025-05-15,Getafe,Ath Bilbao,A,D,2.75,0.03436826038861551,0.3761339128685875,0.38556156431782623,0.0,0.06029430187402207,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004909751484087931
,2526,2025-11-02,Barcelona,Elche,H,D,6.25,0.021239361134431256,0.163398297781509,0.1171263710166197,0.0,-0.26796018114612685,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0010113981492586312
I1,1920,2020-06-30,Genoa,Juventus,A,D,5.0,0.021760956725847658,0.20435219134516952,0.2016184516600375,0.0,0.00809225830018745,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0013600597953654786
I1,1920,2020-08-01,Brescia,Sampdoria,D,D,5.0,0.022596726885090845,0.20451934537701819,0.23924661465472008,1.0,0.1962330732736004,4.0,3.947,3.96,False,3.96,3.907,0.0014122954303181778
I1,2021,2020-12-07,Fiorentina,Genoa,D,D,4.0,0.024329279868311904,0.256082319967078,0.24086503261494735,1.0,-0.0365398695402106,3.0,2.947,2.9699999999999998,False,2.9699999999999998,2.917,0.002027439989025992
I1,2021,2021-05-16,Parma,Sassuolo,A,D,4.75,0.030531788069397825,0.21695406064618902,0.19076559429341253,0.0,-0.09386342710629048,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002035452537959855
I1,2021,2021-05-22,Crotone,Fiorentina,D,D,4.33,0.0220305554631699,0.23603477031481984,0.21784296178027457,1.0,-0.05673997549141108,3.33,3.277,3.2966999999999995,False,3.2966999999999995,3.2436999999999996,0.0016539456053430855
