entry_date,exit_date,direction,holding_days,gross_return,pnl
2008-04-01,2008-04-07,1,4,0.03728140998989926,0.03698140998989926
2008-05-01,2008-05-07,1,4,0.02741209108370013,0.027112091083700128
2008-06-02,2008-06-06,1,4,0.003063538348919037,0.002763538348919037
2008-07-01,2008-07-08,1,4,-0.023128549183564218,-0.02342854918356422
2008-08-01,2008-08-07,1,4,0.016557754847110306,0.016257754847110305
2008-09-02,2008-09-08,1,4,-0.033930972875213405,-0.03423097287521341
2008-10-01,2008-10-07,1,4,-0.09716313104966989,-0.09746313104966989
2008-11-03,2008-11-07,1,4,-0.06165402182118351,-0.061954021821183515
2008-12-01,2008-12-05,1,4,-0.05316895419194001,-0.05346895419194001
2009-01-02,2009-01-08,1,4,0.004764893572867912,0.004464893572867912
2009-02-02,2009-02-06,1,4,0.021006915208432897,0.020706915208432895
2009-03-02,2009-03-06,1,4,-0.06938963655288577,-0.06968963655288576
2009-04-01,2009-04-07,1,4,0.051307983767586496,0.051007983767586494
2009-05-01,2009-05-07,1,4,0.05399202833757988,0.053692028337579877
2009-06-01,2009-06-05,1,4,0.021614390980739584,0.021314390980739582
2009-07-01,2009-07-08,1,4,-0.04230560009033413,-0.04260560009033413
2009-08-03,2009-08-07,1,4,0.01093011755002582,0.01063011755002582
2009-09-01,2009-09-08,1,4,-0.0039038097733171684,-0.004203809773317168
2009-10-01,2009-10-07,1,4,-0.0007573855528391071,-0.001057385552839107
2009-11-02,2009-11-06,1,4,0.031768820198525116,0.031468820198525115
2009-12-01,2009-12-07,1,4,0.009732256867949873,0.009432256867949873
2010-01-04,2010-01-08,1,4,0.024677388038547354,0.024377388038547353
2010-02-01,2010-02-05,1,4,-0.00884646787418053,-0.00914646787418053
2010-03-01,2010-03-05,1,4,0.017157430104491445,0.016857430104491443
2010-04-01,2010-04-08,1,4,0.011624339360476243,0.011324339360476244
2010-05-03,2010-05-07,1,4,-0.0494064622730932,-0.0497064622730932
2010-06-01,2010-06-07,1,4,-0.02331536003982848,-0.023615360039828483
2010-07-01,2010-07-08,1,4,0.027998999703514382,0.02769899970351438
2010-08-02,2010-08-06,1,4,0.02339675524470386,0.023096755244703858
2010-09-01,2010-09-08,1,4,0.04111665442071244,0.04081665442071244
2010-10-01,2010-10-07,1,4,0.016647542343119603,0.016347542343119602
2010-11-01,2010-11-05,1,4,0.03181685596898309,0.03151685596898309
2010-12-01,2010-12-07,1,4,0.03603664292391362,0.03573664292391362
2011-01-03,2011-01-07,1,4,0.013041877376323674,0.012741877376323674
2011-02-01,2011-02-07,1,4,0.019195244600336725,0.018895244600336723
2011-03-01,2011-03-07,1,4,-0.005106670170603955,-0.005406670170603955
2011-04-01,2011-04-07,1,4,0.008070503888324865,0.007770503888324865
2011-05-02,2011-05-06,1,4,-0.020670053422896295,-0.020970053422896297
2011-06-01,2011-06-07,1,4,-0.043439600033805315,-0.043739600033805316
2011-07-01,2011-07-08,1,4,0.02568749853599117,0.02538749853599117
2011-08-01,2011-08-05,1,4,-0.07013080457211174,-0.07043080457211173
2011-09-01,2011-09-08,1,4,-0.015790729363937106,-0.016090729363937108
2011-10-03,2011-10-07,1,4,0.02951863585485004,0.029218635854850038
2011-11-01,2011-11-07,1,4,-0.00015936084754519797,-0.00045936084754519794
2011-12-01,2011-12-07,1,4,0.010160664056227953,0.009860664056227953
2012-01-03,2012-01-09,1,4,0.017609179150670506,0.017309179150670505
2012-02-01,2012-02-07,1,4,0.023835073624329794,0.023535073624329793
2012-03-01,2012-03-07,1,4,-0.01656696322142015,-0.016866963221420152
2012-04-02,2012-04-09,1,4,-0.007243888068999116,-0.007543888068999116
2012-05-01,2012-05-07,1,4,-0.02051916885014804,-0.02081916885014804
2012-06-01,2012-06-07,1,4,0.003802928940683792,0.003502928940683792
2012-07-02,2012-07-09,1,4,-0.00448194934357915,-0.00478194934357915
2012-08-01,2012-08-07,1,4,0.01386973398178526,0.01356973398178526
2012-09-04,2012-09-10,1,4,0.022456702388297556,0.022156702388297554
2012-10-01,2012-10-05,1,4,0.015002540775576945,0.014702540775576945
2012-11-01,2012-11-07,1,4,0.011390524888964748,0.011090524888964748
2012-12-03,2012-12-07,1,4,-0.0011961242559863638,-0.0014961242559863638
2013-01-02,2013-01-08,1,4,0.024998173154781922,0.02469817315478192
2013-02-01,2013-02-07,1,4,0.009752757777539811,0.009452757777539811
2013-03-01,2013-03-07,1,4,0.019061889310930225,0.018761889310930223
2013-04-01,2013-04-05,1,4,-0.005170207407472316,-0.005470207407472316
2013-05-01,2013-05-07,1,4,0.013151524916957147,0.012851524916957147
2013-06-03,2013-06-07,1,4,-0.004405353708848425,-0.004705353708848425
2013-07-01,2013-07-08,1,4,0.016207529637474183,0.01590752963747418
2013-08-01,2013-08-07,1,4,0.006045723675069947,0.005745723675069947
2013-09-03,2013-09-09,1,4,0.014604715645331723,0.014304715645331723
2013-10-01,2013-10-07,1,4,0.005237900486973146,0.004937900486973146
2013-11-01,2013-11-07,1,4,0.007850199827468263,0.007550199827468263
2013-12-02,2013-12-06,1,4,-0.011381571539883062,-0.011681571539883062
2014-01-02,2014-01-08,1,4,-0.0065512372479777925,-0.006851237247977792
2014-02-03,2014-02-07,1,4,-0.00392797914186882,-0.00422797914186882
2014-03-03,2014-03-07,1,4,0.01014525826049284,0.00984525826049284
2014-04-01,2014-04-07,1,4,-0.00326232068612331,-0.00356232068612331
2014-05-01,2014-05-07,1,4,-0.00812452990861312,-0.00842452990861312
2014-06-02,2014-06-06,1,4,0.009186406990832507,0.008886406990832508
2014-07-01,2014-07-08,1,4,0.009145910888234798,0.008845910888234798
2014-08-01,2014-08-07,1,4,-0.005282462010192779,-0.005582462010192779
2014-09-02,2014-09-08,1,4,0.001993054218567991,0.0016930542185679912
2014-10-01,2014-10-07,1,4,-0.0037052204752877627,-0.004005220475287763
2014-11-03,2014-11-07,1,4,0.007388216906612177,0.007088216906612177
2014-12-01,2014-12-05,1,4,0.0022201155758421187,0.0019201155758421188
2015-01-02,2015-01-08,1,4,-0.01571426266306164,-0.01601426266306164
2015-02-02,2015-02-06,1,4,0.0334420409213767,0.0331420409213767
2015-03-02,2015-03-06,1,4,-0.0009495186851649073,-0.0012495186851649073
2015-04-01,2015-04-08,1,4,0.004117617159883791,0.003817617159883791
2015-05-01,2015-05-07,1,4,-0.0020146494360387956,-0.0023146494360387956
